0.592907, 0.704991, 0.679214, 0.526714, 0.628032, 0.634976, 0.619214, 0.467359, 0.420748, 0.61417, 0.627248, 0.505436, 0.605976, 0.626304, 0.679999, 0.568028, 0.592179, 0.579224, 0.606358, 0.669929, 0.574193, 0.475319, 0.632834, 0.628211, 0.66821, 0.591138, 0.686953, 0.666574, 0.460239, 0.660704, 0.631786, 0.516378, 0.630254, 0.496502, 0.601639, 0.536452, 0.654851, 0.553967, 0.675459, 0.704641, 0.576729, 0.615748, 0.55514, 0.583589, 0.528761, 0.600613, 0.672424, 0.705134, 0.635994, 0.486321, 0.528278, 0.518802, 0.583671, 0.677246, 0.582516, 0.675817, 0.628018, 0.645727, 0.653703, 0.589473, 0.717074, 0.513164, 0.665204, 0.617659, 0.659415, 0.698837, 0.670356, 0.709286, 0.568161, 0.617881, 0.534969, 0.52324, 0.72118, 0.684075, 0.562101, 0.731855, 0.46192, 0.681412, 0.559244, 0.561385, 0.599482, 0.666323, 0.722756, 0.616746, 0.647114, 0.450404, 0.626577, 0.613668, 0.653041, 0.566987, 0.777839, 0.683295, 0.658854, 0.596267, 0.5497, 0.590489, 0.573238, 0.548067, 0.631954, 0.646208
0.541417, 0.564698, 0.645976, 0.7202, 0.693053, 0.591648, 0.43575, 0.564779, 0.605309, 0.519898, 0.60935, 0.533835, 0.675914, 0.676675, 0.70317, 0.690089, 0.613302, 0.449258, 0.584794, 0.713525, 0.556333, 0.731482, 0.696934, 0.539283, 0.520105, 0.65649, 0.378493, 0.623436, 0.490946, 0.484815, 0.570436, 0.606478, 0.633585, 0.570094, 0.730302, 0.468922, 0.654447, 0.535955, 0.709775, 0.621733, 0.617755, 0.64712, 0.62341, 0.710879, 0.539482, 0.587295, 0.701473, 0.510437, 0.696486, 0.662003, 0.46958, 0.411643, 0.644273, 0.60653, 0.549262, 0.555185, 0.651067, 0.660206, 0.707145, 0.55654, 0.599765, 0.608132, 0.5378, 0.637562, 0.710127, 0.584221, 0.745268, 0.571477, 0.463264, 0.668538, 0.613605, 0.703206, 0.645164, 0.690828, 0.643875, 0.427236, 0.633315, 0.476949, 0.629635, 0.660124, 0.624231, 0.672532, 0.560592, 0.579872, 0.66244, 0.631702, 0.552714, 0.629559, 0.666929, 0.462719, 0.689422, 0.580552, 0.600494, 0.363495, 0.588026, 0.529338, 0.642959, 0.689685, 0.574334, 0.561851
0.405788, 0.589389, 0.592087, 0.582606, 0.633558, 0.607624, 0.547904, 0.633592, 0.673299, 0.707295, 0.578984, 0.470878, 0.693798, 0.598796, 0.571923, 0.676988, 0.539283, 0.526683, 0.701291, 0.617652, 0.690605, 0.671721, 0.668455, 0.614292, 0.66047, 0.535621, 0.597029, 0.642115, 0.616421, 0.562262, 0.657205, 0.671685, 0.623092, 0.676187, 0.661473, 0.635664, 0.545813, 0.645852, 0.628276, 0.661574, 0.57251, 0.59854, 0.573292, 0.629194, 0.49413, 0.499691, 0.619891, 0.478902, 0.650555, 0.462032, 0.609015, 0.671067, 0.605573, 0.653117, 0.666009, 0.556793, 0.528294, 0.60893, 0.79365, 0.61649, 0.55007, 0.648232, 0.672122, 0.577121, 0.559272, 0.601895, 0.658673, 0.644991, 0.514404, 0.555258, 0.634081, 0.718995, 0.629211, 0.734739, 0.685021, 0.647396, 0.598493, 0.685779, 0.560114, 0.627868, 0.542588, 0.601473, 0.698307, 0.496391, 0.546112, 0.562096, 0.520899, 0.592522, 0.64786, 0.626563, 0.561625, 0.500581, 0.665593, 0.611671, 0.504603, 0.538618, 0.661694, 0.58371, 0.64208, 0.539268
0.58893, 0.686871, 0.70746, 0.553408, 0.657884, 0.551537, 0.486171, 0.566764, 0.517224, 0.526939, 0.640245, 0.605677, 0.718173, 0.557424, 0.621524, 0.556588, 0.676107, 0.477108, 0.628221, 0.627614, 0.661155, 0.677903, 0.569707, 0.589183, 0.698865, 0.630263, 0.471322, 0.501159, 0.558717, 0.536322, 0.576606, 0.647862, 0.655463, 0.664452, 0.562468, 0.543006, 0.550765, 0.732432, 0.635701, 0.301427, 0.568555, 0.435368, 0.663525, 0.572763, 0.646412, 0.62532, 0.67224, 0.614339, 0.710528, 0.525615, 0.601937, 0.701736, 0.670297, 0.481083, 0.556231, 0.574287, 0.68942, 0.608655, 0.674734, 0.585565, 0.644364, 0.671166, 0.528321, 0.518288, 0.659534, 0.578962, 0.545481, 0.639077, 0.53856, 0.551317, 0.646592, 0.503408, 0.636074, 0.664584, 0.638379, 0.64617, 0.641439, 0.641848, 0.480811, 0.666352, 0.519026, 0.629834, 0.617108, 0.527958, 0.638684, 0.672168, 0.462586, 0.668912, 0.553276, 0.609078, 0.627559, 0.621389, 0.585782, 0.63685, 0.546766, 0.604132, 0.613591, 0.622534, 0.536951, 0.67686
0.631939, 0.587505, 0.624697, 0.658158, 0.616492, 0.595015, 0.680947, 0.520735, 0.725485, 0.56256, 0.537068, 0.505106, 0.668858, 0.599054, 0.672663, 0.572753, 0.695588, 0.4677, 0.549761, 0.586188, 0.647918, 0.561611, 0.685976, 0.490498, 0.638201, 0.67191, 0.675442, 0.641542, 0.574261, 0.676961, 0.410207, 0.618632, 0.711331, 0.499231, 0.680536, 0.550914, 0.633743, 0.51329, 0.599003, 0.566219, 0.512986, 0.536776, 0.447759, 0.603036, 0.556193, 0.559063, 0.635822, 0.692202, 0.609196, 0.603258, 0.535871, 0.656185, 0.570238, 0.65193, 0.637171, 0.617995, 0.517289, 0.601909, 0.642858, 0.738323, 0.631546, 0.604352, 0.618184, 0.610955, 0.621154, 0.682592, 0.633382, 0.733348, 0.729971, 0.570192, 0.717146, 0.694128, 0.578836, 0.641845, 0.594385, 0.556914, 0.591744, 0.580833, 0.571823, 0.598908, 0.632765, 0.56018, 0.693153, 0.651809, 0.54021, 0.618389, 0.480576, 0.479316, 0.647834, 0.551541, 0.575453, 0.517025, 0.640141, 0.605839, 0.608565, 0.615437, 0.58987, 0.558017, 0.536417, 0.528806
0.589524, 0.704992, 0.622197, 0.653299, 0.659449, 0.586486, 0.534364, 0.530005, 0.642174, 0.505667, 0.660645, 0.584259, 0.574387, 0.651373, 0.593789, 0.657381, 0.617938, 0.614797, 0.64128, 0.621026, 0.576018, 0.73188, 0.508213, 0.572884, 0.683876, 0.552892, 0.593471, 0.55575, 0.677973, 0.653758, 0.604975, 0.602033, 0.606339, 0.592268, 0.542985, 0.500826, 0.588464, 0.651865, 0.633782, 0.68816, 0.638836, 0.7051, 0.662317, 0.608769, 0.551846, 0.599562, 0.675963, 0.643584, 0.524567, 0.610038, 0.607603, 0.653971, 0.665096, 0.525284, 0.625585, 0.621709, 0.611136, 0.635928, 0.52458, 0.494459, 0.565861, 0.486764, 0.531032, 0.670138, 0.659228, 0.600785, 0.529158, 0.618618, 0.648309, 0.636739, 0.66549, 0.620204, 0.547943, 0.546611, 0.596905, 0.62985, 0.608722, 0.752744, 0.573243, 0.498266, 0.562231, 0.654675, 0.582573, 0.617747, 0.667487, 0.701836, 0.681606, 0.652923, 0.573489, 0.607471, 0.516033, 0.587093, 0.710483, 0.668156, 0.51242, 0.595715, 0.583432, 0.653497, 0.561045, 0.606183
0.568876, 0.55196, 0.456324, 0.632667, 0.531073, 0.694287, 0.624587, 0.605138, 0.59902, 0.512959, 0.534284, 0.69642, 0.55581, 0.60149, 0.515988, 0.656588, 0.585464, 0.566994, 0.684964, 0.573476, 0.672873, 0.728875, 0.641353, 0.63088, 0.695356, 0.65884, 0.557019, 0.531714, 0.635849, 0.615019, 0.638018, 0.613155, 0.567517, 0.629503, 0.591106, 0.615951, 0.573532, 0.560136, 0.650808, 0.698847, 0.635669, 0.512975, 0.634718, 0.609196, 0.602141, 0.602045, 0.590502, 0.56902, 0.57112, 0.624253, 0.574868, 0.572636, 0.646119, 0.614611, 0.457135, 0.648242, 0.734629, 0.525078, 0.599976, 0.671667, 0.594969, 0.553191, 0.577095, 0.633697, 0.680291, 0.574768, 0.607569, 0.618796, 0.597748, 0.613973, 0.635774, 0.681454, 0.667148, 0.642038, 0.617595, 0.582666, 0.617705, 0.510634, 0.568514, 0.534985, 0.565444, 0.545732, 0.640139, 0.492028, 0.58129, 0.571381, 0.571641, 0.60949, 0.632522, 0.63365, 0.687032, 0.592832, 0.624385, 0.660764, 0.501075, 0.609906, 0.687167, 0.609239, 0.587102, 0.610672
0.621378, 0.646708, 0.612595, 0.507802, 0.559649, 0.620431, 0.580598, 0.600534, 0.615818, 0.619425, 0.633518, 0.531451, 0.573469, 0.575412, 0.612355, 0.653067, 0.668599, 0.527691, 0.673399, 0.496242, 0.528631, 0.638926, 0.578534, 0.614383, 0.528151, 0.594572, 0.597889, 0.608984, 0.768661, 0.603361, 0.689425, 0.626707, 0.505971, 0.66891, 0.64592, 0.621776, 0.604451, 0.614523, 0.587758, 0.620913, 0.635684, 0.675354, 0.632575, 0.630642, 0.686315, 0.568263, 0.671192, 0.599496, 0.672275, 0.541538, 0.567181, 0.596528, 0.49727, 0.679849, 0.72166, 0.575889, 0.515119, 0.57133, 0.614099, 0.610152, 0.666766, 0.601414, 0.586945, 0.606225, 0.640984, 0.660868, 0.611018, 0.58995, 0.548695, 0.652724, 0.577314, 0.553756, 0.6642, 0.735416, 0.488557, 0.680693, 0.562547, 0.490685, 0.562833, 0.514176, 0.59318, 0.604488, 0.744998, 0.694279, 0.658093, 0.524696, 0.643151, 0.608729, 0.595969, 0.655199, 0.567032, 0.648136, 0.553613, 0.56965, 0.545349, 0.592492, 0.610948, 0.578953, 0.62047, 0.624441
0.590298, 0.52138, 0.522857, 0.579719, 0.594863, 0.572388, 0.504443, 0.626149, 0.632572, 0.620457, 0.534824, 0.592144, 0.655033, 0.638684, 0.657277, 0.587083, 0.608678, 0.682252, 0.604499, 0.552253, 0.614474, 0.536685, 0.683389, 0.637669, 0.622047, 0.602853, 0.58406, 0.58871, 0.544511, 0.51997, 0.591187, 0.696529, 0.69238, 0.657185, 0.555433, 0.55527, 0.656367, 0.620272, 0.568328, 0.55874, 0.573233, 0.560466, 0.672703, 0.617951, 0.590165, 0.570167, 0.491008, 0.584834, 0.576423, 0.581282, 0.623906, 0.645529, 0.635863, 0.714774, 0.570257, 0.661332, 0.585574, 0.546415, 0.607151, 0.565528, 0.573726, 0.663527, 0.702512, 0.658293, 0.533737, 0.620418, 0.664291, 0.575289, 0.600313, 0.566239, 0.598849, 0.606445, 0.638631, 0.672635, 0.61547, 0.653538, 0.648887, 0.608493, 0.622032, 0.597403, 0.690897, 0.643998, 0.668329, 0.630597, 0.652122, 0.556591, 0.700661, 0.741195, 0.614848, 0.589213, 0.569719, 0.645493, 0.581053, 0.608314, 0.658819, 0.630303, 0.559785, 0.675789, 0.657462, 0.6603
0.577614, 0.652715, 0.622959, 0.650076, 0.650507, 0.723918, 0.612204, 0.584038, 0.672212, 0.632058, 0.595641, 0.638772, 0.600733, 0.689919, 0.563396, 0.69229, 0.625132, 0.666821, 0.686139, 0.610635, 0.688713, 0.513086, 0.578609, 0.636607, 0.533715, 0.574223, 0.592892, 0.6628, 0.66377, 0.592327, 0.567607, 0.579307, 0.612136, 0.584828, 0.599578, 0.666999, 0.700073, 0.66212, 0.52374, 0.51778, 0.639498, 0.671556, 0.692708, 0.636902, 0.584765, 0.637602, 0.697932, 0.552641, 0.634839, 0.638518, 0.550694, 0.616489, 0.599193, 0.643673, 0.56717, 0.608487, 0.614747, 0.651517, 0.572606, 0.500624, 0.580798, 0.620569, 0.564187, 0.6055, 0.600226, 0.554351, 0.611431, 0.681864, 0.655733, 0.597094, 0.541857, 0.707833, 0.57281, 0.662313, 0.620157, 0.58726, 0.659209, 0.587791, 0.601055, 0.572163, 0.580274, 0.648845, 0.572183, 0.547049, 0.650668, 0.601238, 0.573063, 0.616695, 0.592599, 0.574272, 0.491016, 0.656763, 0.611291, 0.631175, 0.564396, 0.6052, 0.606408, 0.577824, 0.541207, 0.539947
0.618027, 0.620604, 0.605756, 0.589038, 0.65168, 0.67643, 0.571951, 0.689683, 0.617203, 0.624454, 0.652472, 0.623431, 0.640218, 0.531031, 0.602137, 0.582717, 0.518955, 0.661402, 0.566007, 0.610352, 0.558022, 0.687501, 0.600636, 0.520124, 0.611701, 0.6227, 0.632721, 0.613917, 0.609827, 0.641481, 0.534776, 0.629079, 0.532806, 0.579725, 0.578117, 0.687034, 0.611083, 0.706992, 0.639607, 0.62921, 0.590972, 0.584827, 0.529047, 0.618491, 0.590181, 0.55931, 0.623094, 0.567661, 0.497508, 0.578328, 0.584472, 0.58285, 0.676967, 0.56935, 0.628669, 0.578278, 0.612933, 0.569447, 0.635203, 0.653202, 0.600706, 0.536943, 0.576954, 0.697162, 0.587381, 0.641552, 0.617617, 0.642751, 0.619807, 0.552215, 0.681674, 0.603294, 0.582864, 0.595981, 0.569005, 0.50468, 0.621657, 0.531226, 0.692418, 0.637974, 0.5886, 0.6761, 0.579042, 0.600042, 0.540211, 0.60235, 0.643234, 0.594879, 0.54068, 0.51672, 0.623752, 0.593359, 0.630097, 0.569969, 0.58474, 0.627118, 0.651749, 0.65832, 0.560625, 0.580435
0.557774, 0.617174, 0.633596, 0.625683, 0.641701, 0.587589, 0.556371, 0.592945, 0.588451, 0.565411, 0.607269, 0.65689, 0.592779, 0.540704, 0.561147, 0.629502, 0.598326, 0.600584, 0.573132, 0.656195, 0.672426, 0.636317, 0.617339, 0.614387, 0.637093, 0.721984, 0.592784, 0.616578, 0.595432, 0.656947, 0.516221, 0.573156, 0.622824, 0.650643, 0.610765, 0.593667, 0.63779, 0.654014, 0.55325, 0.574025, 0.64334, 0.673519, 0.553382, 0.560352, 0.59922, 0.632229, 0.603866, 0.609673, 0.595568, 0.643817, 0.691188, 0.6362, 0.587982, 0.586919, 0.618738, 0.563086, 0.577721, 0.632725, 0.562682, 0.581323, 0.563602, 0.618295, 0.5398, 0.600561, 0.720489, 0.546023, 0.561632, 0.521443, 0.576874, 0.6599, 0.603737, 0.588664, 0.596099, 0.584442, 0.681861, 0.634797, 0.518682, 0.659196, 0.615866, 0.580043, 0.619016, 0.638611, 0.638244, 0.575272, 0.58416, 0.593303, 0.620419, 0.614265, 0.620592, 0.582363, 0.619984, 0.647861, 0.608185, 0.613976, 0.590331, 0.58544, 0.642325, 0.612978, 0.639125, 0.545986
0.567177, 0.671997, 0.675081, 0.661495, 0.645621, 0.607826, 0.638002, 0.595429, 0.612532, 0.617682, 0.64038, 0.541665, 0.669251, 0.649191, 0.719693, 0.618576, 0.642449, 0.539271, 0.63147, 0.624061, 0.556384, 0.556536, 0.614149, 0.600022, 0.597522, 0.604191, 0.619218, 0.502615, 0.591965, 0.582085, 0.687592, 0.609778, 0.65612, 0.573365, 0.590216, 0.545538, 0.645071, 0.614059, 0.608433, 0.581056, 0.623222, 0.592348, 0.54998, 0.660294, 0.646328, 0.610337, 0.723908, 0.602671, 0.605498, 0.676417, 0.548028, 0.567825, 0.611681, 0.574075, 0.67739, 0.57921, 0.630106, 0.595462, 0.620377, 0.567005, 0.656637, 0.570709, 0.659718, 0.597323, 0.656883, 0.641676, 0.618424, 0.654025, 0.587219, 0.632676, 0.513945, 0.613144, 0.664816, 0.576539, 0.663866, 0.615545, 0.636365, 0.601247, 0.582323, 0.69494, 0.539864, 0.649787, 0.580754, 0.559023, 0.660106, 0.463925, 0.572669, 0.566054, 0.644475, 0.563685, 0.616551, 0.612083, 0.545507, 0.528397, 0.621228, 0.560376, 0.623028, 0.572241, 0.595159, 0.578763
